CustomerId,Last Name,CreditScore,State,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Estimated Income,Left
15609824,Fedorov,794,NY,Female,41,7,176845.41,3,1,0,166526.26,0
15618255,Fedorov,642,NJ,Female,56,6,103244.86,2,1,0,143049.72,0
15633043,Fedorova,545,CT,Female,39,6,0,1,0,0,38410.74,0
15709941,Feng,753,NY,Male,46,8,0,3,1,0,90747.94,0
15587507,Feng,850,NY,Male,47,6,0,1,1,0,187391.02,0
15713826,Ferguson,613,NJ,Female,20,0,117356.19,1,0,0,113557.7,0
15711716,Ferguson,580,NY,Female,56,1,131368.3,1,1,0,106918.67,0
15706557,Ferguson,626,NY,Female,52,0,0,2,1,0,32159.46,0
15667438,Ferguson,675,NY,Female,38,1,104016.88,1,0,0,22068.83,0
15566251,Ferrari,618,NY,Female,37,5,96652.86,1,1,0,98686.4,0
15726179,Ferrari,757,NJ,Female,43,5,131433.33,2,1,1,3497.43,0
15794142,Ferreira,564,NJ,Female,62,5,114931.35,3,0,1,18260.98,0
15565701,Ferri,698,CT,Female,39,9,161993.89,1,0,0,90212.38,1
15588090,Ferri,726,NJ,Female,51,8,107494.86,2,1,0,140937.91,0
15776596,Ferri,730,CT,Female,39,6,140094.59,1,1,0,172450.04,0
15717191,Ferri,508,NY,Male,49,1,93817.41,2,1,1,132468.76,0
15747288,Ferri,838,CT,Female,40,6,61671.19,1,0,1,150659.35,0
15807728,Ferri,530,NY,Female,45,1,0,1,0,1,190663.89,0
15732266,Field,553,NJ,Male,53,5,127997.83,1,1,0,165378.66,0
15717398,Fielding,549,CT,Female,39,7,0,1,0,0,81259.25,0
15720583,Finch,745,NJ,Female,44,0,119638.21,1,1,1,34265.08,0
15691785,Findlay,850,NY,Male,61,1,0,1,1,0,53067.83,0
15609070,Findlay,515,NJ,Male,45,7,120961.5,3,1,1,39288.11,0
15599211,Findlay,707,NY,Male,40,1,0,2,1,0,14090.4,0
15720071,Fiorentini,535,NY,Female,49,3,0,1,0,0,61820.41,0
15702462,Fiorentini,619,CT,Female,44,6,52831.13,1,1,1,112649.22,0
15744044,Fiorentini,572,NJ,Male,47,4,99353.42,1,1,0,196549.85,0
15590201,Fiorentini,500,CT,Female,50,5,0,4,1,1,83866.35,0
15651020,Fiorentino,473,NY,Female,25,6,110666.42,2,0,0,46758.42,1
15601659,Fiorentino,496,NJ,Female,59,7,91680.1,2,1,0,163141.18,0
15772329,Fiorentino,580,NJ,Male,45,8,103741.14,1,1,0,47428.73,0
15789563,Fiorentino,706,NJ,Female,46,7,111288.18,1,1,1,149170.25,0
15793070,Fiorentino,494,CT,Female,41,2,69974.66,2,1,0,188426.13,0
15738605,Fischer,634,NJ,Female,46,5,123642.36,1,1,1,49725.16,0
15749167,Fisk,753,NY,Male,35,3,0,2,1,1,184843.77,1
15674551,Fitch,535,NJ,Male,40,7,111756.5,1,1,0,8128.32,0
15669899,Fitts,755,NJ,Female,45,7,135643,1,0,0,143619.52,0
15721658,Fleming,672,CT,Female,56,2,209767.31,2,1,1,150694.42,0
15704442,Fleming,672,NY,Female,53,9,169406.33,4,1,1,147311.47,0
15606944,Fleming,645,NJ,Male,43,9,140121.17,1,1,0,11302.7,0
15591107,Flemming,723,NJ,Female,68,3,110357,1,0,0,141977.54,0
15591740,Fletcher,590,NY,Female,54,4,0,2,1,1,93820.49,0
15583353,Floyd,610,CT,Female,45,3,0,1,1,0,38276.84,0
15594612,Flynn,702,CT,Male,44,9,0,1,0,0,59207.41,0
15813659,Folliero,594,NY,Female,56,7,0,1,1,0,26215.85,0
15629094,Fomin,528,NY,Female,36,1,156948.41,1,1,1,149912.28,0
15642291,Fontaine,685,NY,Male,23,8,0,2,1,1,112239.03,1
15616530,Foran,638,NY,Male,36,6,188455.19,1,0,0,47031.4,0
15667424,Forbes,682,NJ,Female,43,7,111094.05,2,1,1,64679.3,1
15675337,Forbes,395,NJ,Female,34,5,106011.59,1,1,1,17376.57,0
15755330,Forbes,512,NJ,Male,41,7,122403.24,1,0,1,37439.9,0
15796115,Forbes,689,NJ,Female,40,4,78119.59,4,1,0,119259.34,0
15691287,Ford,675,NJ,Female,33,0,141816.25,1,1,0,64815.05,0
15628145,Forwood,682,NY,Female,43,5,125851.93,1,1,1,193318.33,1
15623630,Foster,634,NJ,Female,56,3,116251.24,1,0,1,42429.88,0
15681476,Foveaux,520,NY,Female,39,1,73493.17,1,0,1,109626.13,0
15605279,Francis,792,NY,Male,50,9,0,4,1,1,194700.81,0
15646091,Frankland,560,CT,Female,43,4,95140.44,2,1,0,123181.44,0
15631305,Franklin,599,CT,Female,28,4,126833.79,2,1,0,60843.09,0
15670528,Franz,787,NJ,Male,43,0,132217.45,1,1,0,20955.03,0
15571928,Fraser,679,NY,Female,43,4,0,3,1,0,115136.51,0
15702541,Fraser,551,NY,Female,59,2,166968.28,1,1,0,159483.76,0
15567980,Frater,537,NJ,Female,46,5,100727.5,1,0,1,140857.76,0
15811490,French,627,NY,Male,33,5,0,2,1,1,103737.82,1
15742798,French,829,NY,Female,22,7,150126.44,1,1,0,152107.93,0
15570859,Froggatt,626,NJ,Male,36,2,181671.16,2,1,1,57531.14,1
15591915,Frolov,533,NY,Female,39,2,0,1,0,1,73669.94,0
15641604,Frolova,850,NY,Female,55,10,98488.08,1,1,0,155879.57,0
15589449,Frye,815,NY,Female,56,3,0,3,1,1,94248.16,0
15686463,Fu,626,NY,Male,38,7,141074.59,1,1,0,52795.56,0
15612139,Fu,786,NY,Female,33,0,83036.05,1,0,1,154990.58,0
15636454,Fu,691,NY,Female,60,6,101070.69,1,1,0,177355.8,0
15589715,Fulks,584,NY,Female,66,5,0,1,1,0,49553.38,0
15741633,Fuller,566,CT,Male,32,10,147511.26,1,1,1,159891.03,1
15627360,Fuller,432,NY,Male,42,9,152603.45,1,1,0,110265.24,0
15774854,Fuller,592,NY,Male,54,8,0,1,1,1,28737.71,0
15709252,Fuller,616,NJ,Female,28,10,105173.99,1,0,1,29835.37,0
15597968,Fyans,617,CT,Male,50,7,0,1,1,0,184839.7,0
15812262,Gaffney,808,NJ,Female,37,2,100431.84,1,1,0,35140.49,0
15668889,Galgano,665,NJ,Female,43,2,116322.27,4,1,0,35640.12,0
15603851,Galkin,704,NY,Male,32,7,127785.17,4,0,0,184464.7,0
15603749,Galkina,564,NY,Female,53,2,45472.28,1,1,1,41055.71,0
15709994,Gallo,658,NY,Female,40,7,140596.95,1,0,1,135459.02,0
15774250,Gallo,532,NY,Male,42,1,159024.71,1,1,0,100982.93,0
15611794,Galloway,526,NJ,Male,61,6,133845.28,2,1,1,45180.8,1
15697270,Gannon,608,CT,Male,27,4,153325.1,1,1,1,199953.33,1
15762418,Gant,750,CT,Male,22,3,121681.82,1,1,0,128643.35,0
15756481,Garcia,636,NY,Female,39,3,118336.14,1,1,0,184691.77,1
15657085,Gardiner,578,NY,Male,23,10,88980.32,1,1,1,125222.36,1
15583456,Gardiner,745,NJ,Male,45,10,117231.63,3,1,1,122381.02,0
15668283,Gardiner,642,NY,Male,48,9,118317.27,4,0,0,78702.98,0
15694200,Gardner,693,NY,Male,36,8,178111.82,1,0,0,58719.63,0
15607988,Garland,663,NJ,Female,37,8,155303.71,1,1,0,118716.63,1
15679983,Garmon,565,NY,Male,34,7,0,1,0,0,74593.84,1
15652540,Garnsey,683,NY,Male,31,2,0,2,0,1,77326.78,1
15780254,Gartrell,654,NY,Male,40,6,0,1,0,0,183872.88,0
15733447,Gay,562,NY,Female,51,1,124662.54,1,1,1,65390.46,0
15677288,Geach,599,NY,Male,50,3,121159.65,1,0,0,4033.39,0
15674573,Gearhart,713,NY,Female,25,4,121172.97,1,1,1,56268.98,1
15726186,Genovese,639,CT,Male,29,4,133434.57,2,1,0,97983.44,1
15628007,Genovese,653,NY,Male,33,1,0,2,0,0,53379.52,1
15577178,Genovese,511,NY,Male,45,5,68375.27,1,1,0,193160.25,0
15647965,Genovese,477,NY,Female,57,9,114023.64,2,1,1,71167.17,0
15593834,Genovese,691,CT,Male,36,7,129934.64,1,0,0,75664.56,0
15567778,Genovese,690,NJ,Female,54,1,144027.8,1,1,1,108731.02,0
15601550,Genovesi,595,CT,Male,36,6,85768.42,1,1,1,24802.77,1
15756920,Genovesi,576,NY,Male,63,9,70655.48,1,0,0,78955.8,0
15591036,Genovesi,577,NJ,Female,43,3,127940.47,1,0,0,125140.72,0
15651883,Genovesi,794,NJ,Female,55,6,115796.7,1,1,0,160526.36,0
15624180,Genovesi,584,NJ,Female,37,10,134171.8,4,1,1,70927.11,0
15776921,Geoghegan,431,NJ,Male,45,5,83624.55,2,0,0,36899.62,1
15609758,Geoghegan,537,NY,Female,45,7,158621.04,1,1,0,120892.96,0
15676519,George,615,CT,Male,61,9,0,2,1,0,150227.85,0
15699309,Gerasimov,510,CT,Female,38,4,0,1,1,0,118913.53,0
15631070,Gerasimova,667,NJ,Male,55,9,154393.43,1,1,1,137674.96,0
15745295,Gether,727,CT,Female,31,0,0,1,1,0,121751.04,0
15792660,Gibbons,614,NY,Male,38,2,116248.88,1,1,0,105140.92,1
15719940,Gibbons,628,NJ,Female,51,10,115280.49,2,0,0,12628.61,0
15689341,Gibbs,655,NY,Female,50,10,0,4,1,0,179267.94,0
15647306,Gibbs,777,NY,Female,29,9,131240.61,1,1,1,163746.09,0
15734626,Gibson,652,CT,Female,36,1,0,2,1,1,19302.78,1
15680303,Gibson,594,NY,Male,57,6,0,1,1,0,19376.56,0
15621611,Gibson,742,NJ,Male,55,5,155196.17,1,0,1,121207.66,0
15669253,Gibson,754,CT,Male,39,7,157691.98,2,1,0,133600.89,0
15713975,Gibson,565,NJ,Female,47,10,139756.12,1,1,0,165849.49,0
15597949,Gilbert,768,NJ,Female,47,5,104552.61,1,1,0,48137.08,0
15705448,Gilbert,647,NJ,Male,52,7,130013.12,1,1,1,190806.36,0
15588080,Giles,675,NY,Male,54,6,0,1,1,0,110273.84,0
15672432,Giles,594,NY,Female,53,4,0,1,1,0,5408.74,0
15696373,Gill,687,NY,Female,44,9,0,2,0,0,103042.2,0
15728917,Gill,598,NY,Male,48,6,120682.53,1,1,0,30635.52,0
15804797,Gilleland,443,NY,Female,54,3,138547.97,1,1,1,70196.23,0
15581893,Ginikanwa,747,NY,Male,43,1,130788.71,1,0,1,101495,0
15749103,Ginikanwa,604,NJ,Female,47,4,118907.6,1,0,1,47777.15,0
15648794,Giordano,836,CT,Male,57,4,101247.06,1,1,0,37141.62,0
15592925,Giordano,711,CT,Male,42,3,177626.77,3,0,1,16392.72,0
15579915,Glennon,707,NY,Male,29,4,0,2,1,0,139953.94,1
15726403,Glenny,660,NJ,Male,41,1,129901.21,1,1,0,26025.6,0
15798424,Glover,833,NJ,Male,59,1,130854.59,1,1,1,30722.52,0
15797160,Glover,492,NY,Female,49,8,0,1,1,1,182865.09,0
15593094,Goddard,516,NY,Male,27,9,0,1,1,0,142680.64,0
15569666,Goddard,517,NY,Female,45,4,0,1,0,0,172674.36,0
15578787,Goddard,641,NY,Female,52,4,0,1,1,0,90964.54,0
15591091,Goering,644,NY,Male,44,5,73348.56,1,1,0,157166.79,0
15761477,Golibe,501,NJ,Male,24,4,130806.42,2,1,0,80241.14,1
15745355,Golibe,597,NY,Male,41,4,153198.23,1,1,1,92090.36,1
15663441,Golibe,700,NJ,Female,40,4,148571.07,1,1,0,189826.96,0
15773804,Golubeva,625,NY,Male,39,5,0,1,1,0,99800.87,1
15590337,Golubov,659,NY,Male,29,6,123192.12,1,1,1,56971.41,0
15733476,Gonzalez,543,NJ,Male,30,6,73481.05,1,1,1,176692.65,1
15575243,Gorbunova,764,NY,Female,39,1,129068.54,2,1,1,187905.12,1
15665088,Gordon,531,NY,Female,42,2,0,2,0,1,90537.47,1
15777459,Gordon,619,CT,Female,32,4,175406.13,2,1,1,172792.43,0
15626795,Gorman,672,NY,Female,40,3,0,1,1,0,113171.61,0
15675896,Gough,680,NJ,Female,42,7,105722.69,1,1,1,90558.24,0
15575498,Gould,705,NY,Female,39,5,149379.66,2,1,0,96075.55,1
15786800,Gould,723,NJ,Male,52,5,131694.97,1,0,1,92873.5,0
15613326,Gow,596,NY,Female,33,1,138162.81,1,1,0,85412.54,1
15749807,Graham,516,CT,Female,31,3,0,2,1,0,124202.26,1
15568573,Graham,554,NJ,Female,51,7,105701.91,1,0,1,179797.79,0
15687153,Graham,850,NJ,Male,49,8,98649.55,1,1,0,119174.88,0
15593178,Graham,568,CT,Female,36,10,153610.61,1,1,1,54083.8,0
15624850,Grant,850,NY,Male,30,10,153972.89,2,1,0,62811.03,1
15672152,Grant,850,NJ,Male,37,9,122506.38,1,0,1,199693.84,0
15570931,Grant,620,NY,Male,61,5,0,1,0,0,31641.52,0
15737735,Grant,683,CT,Male,40,4,95053.1,1,1,1,116816.54,0
15760851,Gratton,629,NY,Male,31,6,0,2,1,0,93881.75,1
15658969,Gray,711,NY,Male,51,7,0,3,1,0,38409.79,0
15684269,Gray,707,CT,Female,35,3,56674.48,1,1,0,17987.4,0
15787529,Gray,592,CT,Male,38,0,0,1,1,0,65986.48,0
15635364,Gray,618,NY,Female,49,9,44301.43,3,1,1,89729.3,0
15622478,Greaves,698,NY,Female,40,7,105061.74,3,1,0,107815.31,0
15628205,Greco,571,NJ,Female,34,1,101736.66,1,0,1,195651.66,1
15803685,Greco,673,NJ,Female,77,10,76510.52,2,0,1,59595.66,1
15746995,Greco,724,NJ,Male,31,9,138166.3,1,1,0,12920.43,1
15652693,Greco,573,NY,Female,26,4,129109.02,1,0,0,149814.68,0
15782181,Greco,592,CT,Male,35,6,80285.16,1,1,0,72678.75,0
15730044,Greco,809,NJ,Female,42,6,64497.94,3,0,1,182436.81,0
15640686,Greco,700,NY,Male,46,5,95872.86,1,1,0,98273.01,0
15601787,Greco,641,NJ,Male,35,2,103711.56,1,0,1,192464.21,0
15716381,Greece,666,NJ,Female,50,7,109062.28,1,1,1,140136.1,0
15746515,Greece,750,NY,Male,36,7,136492.92,3,1,1,26500.29,0
15716994,Green,559,CT,Male,24,3,114739.92,1,1,0,85891.02,0
15801411,Green,623,CT,Male,46,4,0,1,1,0,5549.11,0
15573628,Greene,751,NJ,Female,51,7,148074.79,1,1,0,146411.41,0
15797595,Greenhalgh,709,NY,Female,40,9,131569.63,1,1,1,103970.58,1
15713483,Greeves,793,CT,Male,52,2,0,1,1,0,159123.82,0
15765518,Gregson,643,NY,Female,51,2,105229.53,1,1,0,34967.75,0
15785358,Gresswell,586,NJ,Male,46,8,106968.96,1,1,1,79366.98,0
15623989,Griffin,435,NY,Male,54,3,0,1,1,0,156910.46,0
15768163,Griffin,655,NJ,Female,46,7,137145.12,1,1,0,115146.4,0
15756751,Griffiths,596,CT,Female,54,0,78126.28,1,1,1,153482.91,0
15758023,Grigoryeva,544,NJ,Male,47,5,105245.21,1,0,0,99922.08,0
15678034,Grosse,811,NY,Male,46,9,180226.24,1,1,0,13464.64,0
15682585,Guerra,593,NY,Male,35,9,114193.24,1,1,0,71154.1,1
15572657,H?,472,NY,Male,29,8,102490.27,1,0,1,181224.56,1
15765402,H?,520,NY,Female,39,6,145644.05,1,0,0,104118.93,1
15622631,H?,588,NY,Male,44,8,154409.74,1,1,0,49324.03,0
15684181,Hackett,643,NY,Male,45,5,0,1,1,0,142513.5,0
15714241,Haddon,749,CT,Male,42,9,222267.63,1,0,0,101108.85,0
15569079,Hagins,632,NJ,Male,48,6,126066.26,1,1,0,64345.61,0
15813159,Hairston,526,NY,Male,52,8,93590.47,1,0,1,21228.71,0
15780989,Hajek,579,CT,Male,43,2,145843.82,1,1,1,198402.37,0
15721582,Hale,644,NJ,Female,40,4,77270.08,2,1,1,115800.1,0
15776096,Halpern,606,CT,Male,34,3,161572.24,1,0,1,191076.22,1
15629002,Hamilton,747,NJ,Male,36,8,102603.3,2,1,1,180693.61,1
15644200,Hamilton,807,CT,Female,42,1,0,1,1,0,16500.66,0
15710366,Hamilton,569,CT,Female,42,1,0,1,1,1,83629.6,0
15776454,Hamilton,603,NY,Female,48,5,0,1,1,0,100478.6,0
15792668,Hamilton,661,NJ,Male,37,7,109908.06,2,1,0,115037.67,0
15752026,Hammer,691,NY,Male,58,3,0,1,0,1,194930.3,0
15786196,Han,555,NY,Female,44,3,105770.7,3,1,0,60533.96,0
15790810,Han,844,NY,Female,41,10,76319.64,1,1,1,141175.18,0
15782454,Hancock,552,NY,Male,49,4,0,1,1,1,190296.76,0
15713426,Hancock,637,NJ,Male,30,1,122185.53,1,1,0,102566.46,0
15725906,Hankinson,665,CT,Female,51,8,0,1,1,1,38928.48,0
15619653,Hannaford,666,NY,Male,47,2,0,1,1,0,35046.97,0
15694946,Hanson,663,NY,Male,35,9,0,2,1,1,195580.28,1
15777553,Hanson,659,NY,Female,56,9,123785.24,1,1,0,99504.03,0
15566495,Hanson,704,CT,Female,24,2,0,1,1,0,35600.25,0
15578809,Hao,651,NJ,Male,40,1,134760.21,2,0,0,174434.06,0
15668575,Hao,626,CT,Female,26,8,148610.41,3,0,1,104502.02,0
15794360,Hao,592,NJ,Female,70,5,71816.74,2,1,0,105096.82,0
15646082,Harding,676,NY,Female,34,8,82909.14,1,1,0,91817.38,0
15757933,Hardy,733,NJ,Female,30,1,102452.71,1,1,0,21556.95,1
15694821,Hardy,765,NJ,Male,43,4,148962.76,1,0,1,173878.87,0
15683625,Hare,703,NY,Male,37,1,149762.08,1,1,0,20629.4,0
15729201,Harewood,682,NY,Male,55,9,0,1,1,0,153356.8,0
15634602,Hargrave,619,NY,Female,42,2,0,1,1,1,101348.88,0
15743817,Hargreaves,621,NJ,Male,40,8,174126.75,3,1,0,172490.78,0
15791944,Harker,697,NY,Male,32,7,175464.85,3,1,0,116442.42,0
15793890,Harriman,728,NY,Female,59,4,0,1,1,1,163365.85,0
15773221,Harris,577,CT,Male,43,8,79757.21,1,1,0,135650.72,0
15768600,Harris,805,NJ,Male,50,9,130023.38,1,1,0,62989.82,0
15583548,Harrison,525,CT,Female,47,6,118560,1,1,0,82522.61,0
15689328,Harrison,705,NJ,Male,48,9,114169.16,1,0,0,173273.2,0
15605698,Harrison,746,NY,Male,58,3,0,3,1,1,80344.96,0
15782468,Hart,850,CT,Male,51,3,109799.55,2,1,1,12457.76,0
15698953,Hart,636,CT,Male,36,1,0,3,1,1,74048.1,0
15812767,Harvey,731,CT,Male,70,3,0,2,1,1,141180.66,1
15679733,Haugh,796,NJ,Male,40,2,113228.38,2,1,1,46415.09,1
15596761,Hawdon,515,NJ,Male,60,9,113715.36,1,1,0,18424.24,0
15591169,Hawes,788,NJ,Female,49,4,137455.99,1,1,0,184178.29,0
15753847,Hawkins,645,CT,Male,45,4,0,1,0,1,174916.85,0
15603942,Hawthorn,547,NJ,Male,50,3,81290.02,3,0,1,177747.03,0
15630698,Hay,745,NY,Female,55,9,110123.59,1,0,1,51548.14,0
15666163,Hayward,695,NY,Male,43,1,100421.1,1,1,1,101141.28,1
15642002,Hayward,554,NY,Female,35,6,117707.18,2,0,0,95277.15,0
15747503,Hayward,705,CT,Male,44,0,184552.12,1,1,0,68860.3,0
15600974,He,516,CT,Male,50,5,0,1,0,1,146145.93,0
15776780,He,608,NY,Male,59,1,0,1,1,0,70649.64,0
15684951,He,542,NY,Female,59,2,68892.77,2,1,0,7905.06,0
15654390,He,640,NY,Male,33,7,154575.76,1,1,0,25722.28,0
15753092,He,791,NJ,Male,35,5,129828.58,1,1,1,181918.26,0
15757535,Heap,647,CT,Female,44,5,0,3,1,1,174205.22,0
15801904,Heard,677,NJ,Male,28,0,143988,2,1,0,8755.69,0
15664214,Hearn,670,NY,Male,33,2,141204.65,2,1,0,76257.46,1
15720559,Heath,487,NJ,Female,61,5,110368.03,1,0,0,11384.45,0
15723717,Heath,483,NJ,Male,41,1,118334.44,1,0,0,163147.99,0
15648075,Hebert,686,NJ,Female,47,5,170935.94,1,1,0,173179.79,0
15624388,Henderson,649,NJ,Female,50,5,155393.32,1,1,1,87351.42,0
15758901,Henderson,713,CT,Female,47,1,0,1,1,0,107825.08,0
15685947,Henderson,556,NJ,Male,42,0,115915.53,2,0,1,125435.47,0
15771668,Henderson,578,NY,Male,59,10,185966.64,1,0,0,9445.42,0
15589076,Henry,737,NY,Male,36,9,0,1,0,1,188670.9,0
15659736,Herbert,716,NJ,Male,66,5,121411.9,1,0,0,10070.4,0
15799811,Herrera,724,NY,Male,40,10,0,1,1,0,127847.25,0
15594898,Hewitt,731,NY,Male,43,2,0,1,1,1,170034.95,0
15790689,Hibbins,647,CT,Male,32,9,80958.36,1,1,1,128590.73,1
15653251,Hickey,408,NY,Female,84,8,87873.39,1,0,0,188484.52,0
15791867,Hicks,544,NJ,Male,44,2,108895.93,1,0,0,69228.2,0
15593283,Higgins,705,NJ,Female,48,1,156848.13,2,1,1,99475.95,0
15687421,Highland,559,CT,Male,67,9,125919.35,1,1,0,175910.95,0
15596800,Hill,779,NJ,Male,33,1,158456.76,1,1,1,197000.92,0
15612207,Hill,840,NJ,Female,51,1,87779.83,1,0,1,36687.11,0
15655410,Hinton,768,NJ,Male,49,1,133384.66,1,1,0,102397.22,0
15645248,Ho,510,NY,Female,30,0,0,2,1,1,130553.47,1
15772073,Hodge,664,NY,Male,48,10,0,1,1,0,140173.17,0
15689886,Holden,626,NJ,Male,39,10,132287.92,3,1,1,51467.92,0
15623499,Holman,548,NJ,Male,49,9,108437.89,1,0,0,127022.87,0
15642726,Holmes,611,NY,Male,53,3,83568.26,1,0,0,1235.49,1
15787318,Holmwood,537,NJ,Female,47,6,103163.35,1,1,0,16259.64,0
15701121,Holt,521,NY,Male,38,5,110641.18,1,0,1,136507.69,0
15756026,Hooper,790,CT,Female,46,9,0,1,0,0,14679.81,0
15644361,Hooper,702,NY,Female,40,1,103549.24,1,0,0,9712.52,0
15806808,Hope,834,NJ,Female,57,8,112281.6,3,1,0,140225.14,0
15687329,Hope,763,NJ,Female,32,1,108465.65,2,1,0,60552.44,0
15815656,Hopkins,541,NJ,Female,39,9,100116.67,1,1,1,199808.1,0
15597709,Hornung,602,NY,Female,39,6,154121.32,2,1,0,176614.86,0
15680752,Horrocks,675,NY,Female,49,0,0,1,1,1,80496.71,0
15628767,Hotchin,608,CT,Female,63,3,139529.93,2,1,1,175696.16,0
15669741,Hou,777,NY,Male,36,7,0,1,1,0,106472.34,1
15637690,Houghton,622,NJ,Female,34,7,98675.74,1,1,0,138906.85,0
15673971,Houghton,655,NJ,Female,44,6,146498.76,1,1,0,64853.51,0
15671534,Hovell,646,NJ,Female,57,6,90212,1,1,0,13911.27,0
15569249,Howarth,576,NY,Female,55,6,44582.07,3,0,1,67539.85,0
15732987,Hs?,721,CT,Male,43,3,88798.34,1,0,0,45610.63,1
15588248,Hs?,617,NY,Female,28,0,0,2,1,1,7597.83,0
15636089,Hs?,678,NJ,Female,51,1,145751.03,1,0,0,109718.44,0
15747097,Hs?,611,NY,Male,35,10,0,1,1,1,23598.23,0
15679884,Hs?eh,544,NY,Male,48,10,78314.63,3,1,1,103713.93,0
15692291,Hs?eh,563,CT,Female,42,6,99056.22,2,1,0,154347.95,0
15715512,Hsia,850,NJ,Male,29,1,154640.41,1,1,1,164039.51,1
15725679,Hsia,531,NY,Female,47,6,0,1,0,0,194998.34,0
15746203,Hsia,555,NJ,Male,62,4,119817.33,1,0,1,43507.1,0
15661903,Hsia,699,NY,Female,43,3,80764.03,1,1,0,199378.58,0
15788215,Hsia,535,CT,Female,30,5,122924.75,1,0,0,62390.59,0
15582129,Hsia,517,NY,Male,62,1,43772.66,3,1,0,187756.24,0
15751491,Hsiao,443,NJ,Male,50,3,117206.3,1,1,0,42840.18,0
15654733,Hsieh,794,NJ,Male,57,3,117056.46,1,1,0,93336.93,0
15650442,Hsieh,644,NJ,Female,32,8,141528.88,1,1,1,167087.34,0
15602572,Hsing,720,NY,Male,33,9,0,2,1,1,142956.48,1
15681206,Hsing,722,NY,Female,49,3,168197.66,1,1,0,140765.57,0
15805637,Hsing,625,NY,Male,36,9,108546.16,3,1,0,133807.77,0
15736069,Hsing,767,NJ,Female,35,6,132253.22,1,1,0,115566.57,0
15680449,Hsing,431,NJ,Female,44,2,138843.7,1,1,0,37688.31,0
15675794,Hsing,645,NJ,Male,47,9,152076.93,1,1,0,121840.2,0
15786463,Hsing,645,NJ,Female,59,8,121669.93,2,0,0,91.75,0
15611029,Hsiung,488,NJ,Female,33,4,140002.35,1,1,0,123613.81,1
15708422,Hsiung,677,CT,Female,35,0,0,2,0,0,76637.38,1
15566211,Hsu,616,NJ,Female,41,1,103560.57,1,1,0,236.45,0
15696852,Hsu,803,NY,Female,32,9,192122.84,1,1,1,54277.45,0
15697441,Hsueh,485,NY,Male,29,7,182123.79,1,1,0,116828.51,0
15670823,Hsueh,651,NJ,Female,42,1,116646.76,1,1,0,44731.8,0
15634968,Hsueh,789,NJ,Female,37,6,110689.07,1,1,1,71121.04,0
15718912,Hsueh,608,NJ,Female,44,5,126147.84,1,0,1,132424.69,0
15717328,Hsueh,842,NY,Female,37,4,132446.08,2,1,0,87071.18,0
15789955,Hu,698,NJ,Male,56,1,112414.81,2,0,0,93982.02,0
15594864,Huang,752,NJ,Male,30,4,81523.38,1,1,1,36885.85,1
15643024,Huang,479,NJ,Male,35,4,138718.92,1,1,1,47251.79,0
15782608,Huang,743,NY,Male,43,5,0,2,0,0,113079.19,0
15720123,Hudson,554,CT,Male,37,3,0,2,1,0,166177.3,1
15683503,Hudson,601,NY,Female,43,8,0,3,0,1,110916.15,0
15755405,Hudson,710,NY,Male,43,9,128284.45,1,1,0,32996.89,0
15575119,Hughes,779,NY,Male,71,3,0,2,1,1,146895.36,0
15664555,Hughes,587,NY,Male,40,2,0,4,0,1,106174.7,0
15739972,Hughes,650,NJ,Female,45,9,152367.21,3,1,0,150835.21,0
15657957,Hughes,602,NJ,Female,26,8,113674.2,1,1,0,197861.16,0
15757632,Hughes-Jones,496,NY,Female,41,1,176024.05,2,1,0,182337.98,1
15742358,Humphreys,696,NJ,Male,32,8,101160.99,1,1,1,115916.55,1
15641782,Humphries,540,NY,Female,31,7,0,1,0,1,183051.6,0
15625021,Hung,585,NY,Male,42,2,0,2,1,1,18657.77,1
15686718,Hung,802,NJ,Male,37,9,115569.21,1,0,1,119782.89,1
15732270,Hung,727,CT,Male,71,8,0,1,1,1,198446.91,0
15621550,Hung,535,CT,Female,50,1,140292.58,3,0,0,69531.22,0
15679453,Hung,614,NJ,Female,39,8,125997.22,1,1,1,128049.34,0
15706071,Hunt,528,NJ,Male,39,0,127631.62,1,0,1,22197.8,0
15736008,Hunter,644,NY,Female,46,9,95441.27,1,1,0,108761.05,0
15713370,Hunter,657,CT,Male,36,8,188241.05,2,0,0,183058.51,0
15625545,Hussey,712,CT,Male,52,9,0,1,1,1,117977.45,0
15769548,Hyde,668,NY,Female,37,7,128645.67,1,1,0,92149.64,1
15609804,Hyde,688,NY,Male,29,1,0,2,1,0,154695.57,1
15729489,Hyde,762,NJ,Female,34,8,98592.88,1,0,1,191790.29,0
15615797,Hyde,743,NJ,Male,59,5,108585.35,1,1,1,192127.22,0
15628674,Iadanza,844,NY,Male,40,7,113348.14,1,1,0,31904.31,0
15774151,Iadanza,614,CT,Female,41,7,179915.85,1,0,0,14666.35,0
15796957,Iadanza,597,CT,Male,35,9,0,3,0,1,73181.39,0
15606841,Ibbott,823,NY,Male,38,1,0,2,1,0,156603.7,1
15659931,Ibezimako,637,NJ,Female,55,1,123378.2,1,1,0,81431.99,0
15601594,Ifeanacho,698,NY,Female,51,6,144237.91,4,1,0,157143.61,0
15609653,Ifeatu,614,NJ,Female,44,6,118715.86,1,1,0,133591.11,0
